route_id,agency_id,route_short_name,route_long_name,route_type,transport_type,circular,urban,night
3812,orgp,193,"ПР. КУЛЬТУРЫ - ЖК ""ЦВЕТНОЙ ГОРОД""",3,bus,0,1,0
3918,orgp,351Б,Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - Ж.-Д. СТАНЦИЯ СТАРЫЙ ПЕТЕРГОФ,3,bus,0,1,0
4055,orgp,194,"ООО ""ХЁНДЕ МОТОР МАНУФАКТУРИНГ РУС"" - СТАНЦИЯ МЕТРО ""КОМЕНДАНТСКИЙ ПРОСПЕКТ""",3,bus,0,1,0
4095,orgp,385,"АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ПОС. ШУШАРЫ, СТАРОРУССКИЙ ПР.",3,bus,0,1,0
223,orgp,138,ПЛ. МУЖЕСТВА - КРЕМАТОРИЙ,3,bus,0,1,0
224,orgp,136,"Ж.-Д. СТАНЦИЯ ""РУЧЬИ"" - СТАНЦИЯ МЕТРО ""ЧЕРНЫШЕВСКАЯ""",3,bus,0,1,0
225,orgp,22,УЛ. СТАСОВОЙ - ДВИНСКАЯ УЛ.,3,bus,0,1,0
226,orgp,137,"АВТОБУСНАЯ СТАНЦИЯ ""ЛАДОЖСКАЯ"" - СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
241,orgp,174,"АВТОБУСНАЯ СТАНЦИЯ ""БЕЛОРУССКАЯ УЛ."" - ГРАНИТНАЯ УЛ.",3,bus,0,1,0
234,orgp,102,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - СТАНЦИЯ МЕТРО ""ПРОСПЕКТ БОЛЬШЕВИКОВ""",3,bus,0,1,0
240,orgp,153,"А.С. ""ХАСАНСКАЯ УЛ."" - ПР. КУЛЬТУРЫ",3,bus,0,1,0
228,orgp,15,БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ,3,bus,0,1,0
231,orgp,30,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - РЯБОВСКОЕ ШОССЕ, Д.117",3,bus,0,1,0
233,orgp,77,"БЕЛОРУССКАЯ УЛ. - СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
237,orgp,123,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - А.С. ""УЛ. ЖЕНИ ЕГОРОВОЙ""",3,bus,0,1,0
229,orgp,24,"ХАСАНСКАЯ УЛ. - СТ. МЕТРО ""ВАСИЛЕОСТРОВСКАЯ""",3,bus,0,1,0
236,orgp,107,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
238,orgp,132,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" - СТ. МЕТРО ""ПЛОЩАДЬ АЛЕКСАНДРА НЕВСКОГО""",3,bus,0,1,0
239,orgp,133,"Ж.-Д. СТАНЦИЯ ""РУЧЬИ"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
242,orgp,469,"СТАНЦИЯ МЕТРО ""УЛИЦА ДЫБЕНКО"" - САДОВОДСТВО ""ВОСХОД-2""",3,bus,0,0,0
243,orgp,485,"АВТОБУСНАЯ СТАНЦИЯ ""РЕКА ОККЕРВИЛЬ"" - САДОВОДСТВО ""ЧЕРНАЯ РЕЧКА""",3,bus,0,0,0
221,orgp,103,"Ж.-Д. СТАНЦИЯ СТАРЫЙ ПЕТЕРГОФ - СТАНЦИЯ МЕТРО ""ЛЕНИНСКИЙ ПРОСПЕКТ""",3,bus,0,1,0
235,orgp,106,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЕВКА"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
230,orgp,27,БЕЛОРУССКАЯ УЛ. - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
232,orgp,33,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА"" - СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
324,orgp,85,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ШАВРОВА"" - СТАНЦИЯ МЕТРО ""ОЗЕРКИ""",3,bus,0,1,0
336,orgp,178,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА""",3,bus,0,1,0
368,orgp,119,"АВТОБУСНАЯ СТАНЦИЯ ""УТКИНА ЗАВОДЬ"" - СТАНЦИЯ МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
370,orgp,65,ДВИНСКАЯ УЛ. - ПЛ. АЛЕКСАНДРА НЕВСКОГО,3,bus,0,1,0
385,orgp,12,УЛ. ПОДВОЙСКОГО - РОЩИНСКАЯ УЛ.,3,bus,0,1,0
388,orgp,118,ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ - УЛ. КОЛЛОНТАЙ,3,bus,0,1,0
264,orgp,177,Ж.-Д. СТАНЦИЯ РУЧЬИ - НОВАЯ ОХТА,3,bus,0,1,0
304,orgp,113,"СТАНЦИЯ МЕТРО ""ПРОСПЕКТ ПРОСВЕЩЕНИЯ"" - 3-Й ВЕРХНИЙ ПЕР., 5",3,bus,0,1,0
305,orgp,1,"А.С. ""НАЛИЧНАЯ УЛ."" - НОВОСИБИРСКАЯ УЛ.",3,bus,0,1,0
306,orgp,6,"А.С. ""НАЛИЧНАЯ УЛ."" - ПЛ. СТАЧЕК",3,bus,0,1,0
328,orgp,171,"А.С. ""УЛ. ШАВРОВА"" - АО ""ОДК-КЛИМОВ""",3,bus,0,1,0
335,orgp,143,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ТОЛУБЕЕВСКИЙ ПРОЕЗД",3,bus,0,1,0
338,orgp,69,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - СТ. МЕТРО ""ПОЛИТЕХНИЧЕСКАЯ""",3,bus,0,1,0
366,orgp,36,"МОСКОВСКОЕ ШОССЕ, Д. 33 - МГИНСКАЯ УЛ.",3,bus,0,1,0
369,orgp,48,"ТРОИЦКОЕ ПОЛЕ - СТАНЦИЯ МЕТРО ""ОБУХОВО""",3,bus,0,1,0
371,orgp,58,"СТАНЦИЯ МЕТРО ""ЕЛИЗАРОВСКАЯ"" - АТАМАНСКАЯ УЛ.",3,bus,0,1,0
325,orgp,40,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК № 2 - СУЗДАЛЬСКИЙ ПР.",3,bus,0,1,0
327,orgp,398,ПОС. ПАРГОЛОВО - СЕВЕРНОЕ КЛАДБИЩЕ,3,bus,0,1,0
331,orgp,127,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК № 2 - АРЦЕУЛОВСКАЯ АЛЛЕЯ",3,bus,0,1,0
332,orgp,86,"А.С. ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
334,orgp,172,РЕПИЩЕВА УЛ. - ШУВАЛОВСКИЙ ПР.,3,bus,0,1,0
337,orgp,93,"А.С. ""ЛАХТИНСКИЙ РАЗЛИВ"" - ПР. КУЛЬТУРЫ",3,bus,0,1,0
347,orgp,21,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - ПЛ. ЛЕНИНА",3,bus,0,1,0
384,orgp,140,"Ж.-Д. ПЛАТФОРМА СОРТИРОВОЧНАЯ - УЛ. КОЛЛОНТАЙ, 47",3,bus,0,1,0
386,orgp,92,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - УЛ. ХИМИКОВ",3,bus,0,1,0
284,orgp,435,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ЕЛИЗАВЕТИНКА",3,bus,0,0,0
345,orgp,7,"А.С. ""НАЛИЧНАЯ УЛ."" - МОСКОВСКИЙ ВОКЗАЛ",3,bus,0,1,0
346,orgp,8,"УТКИНА ЗАВОДЬ - СТ. МЕТРО ""ПЛ. АЛЕКСАНДРА НЕВСКОГО""",3,bus,0,1,0
364,orgp,74,МАЛАЯ БАЛКАНСКАЯ УЛ. - СМОЛЬНЫЙ,3,bus,0,1,0
365,orgp,23,"АВТОБУСНАЯ СТАНЦИЯ ""ХАСАНСКАЯ УЛ."" - НОВО-КОВАЛЕВО, 3-Я ЛИНИЯ",3,bus,0,1,0
367,orgp,29,"АВТОБУСНАЯ СТАНЦИЯ ""КРЕСТОВСКИЙ ОСТРОВ"" - НАБ. ГРЕБНОГО КАНАЛА",3,bus,0,1,0
389,orgp,476,"СТАНЦИЯ МЕТРО ""ЛОМОНОСОВСКАЯ"" - ПОС. СВЕРДЛОВА",3,bus,0,0,0
424,orgp,397,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. ПАРГОЛОВО, СПК ""ПРИГОРОДНЫЙ""",3,bus,0,1,0
4455,orgp,52,ПЛАТФОРМА ДАЧНОЕ - УЛ. БУРЦЕВА,3,bus,0,1,0
4696,orgp,187А,ЭКСПОФОРУМ,3,bus,0,1,0
4836,orgp,145Б,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ГЕОЛОГИЧЕСКАЯ УЛ., Д.75",3,bus,0,1,0
4896,orgp,356Ш,УЛ. ШАХМАТОВА - Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ,3,bus,0,1,0
5221,orgp,320,"ЗЕЛЕНОГОРСК, ВОКЗАЛ - ЗЕЛЕНОГОРСК, ВОКЗАЛ",3,bus,1,1,0
446,orgp,100,НАЛИЧНАЯ УЛ. - БАЛТИЙСКИЙ ВОКЗАЛ,3,bus,0,1,0
1849,orgp,483А,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - САНАТОРИЙ ""СОСНОВЫЙ БОР""",3,bus,0,0,0
1710,orgp,367,КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ - ПОСЁЛОК ТЕЛЬМАНА,3,bus,0,1,0
1316,orgp,39,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. КОСТЮШКО"" - АЭРОПОРТ ""ПУЛКОВО 1""",3,bus,0,1,0
1244,orgp,374,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - Г. ПУШКИН, Ж.-Д. СТАНЦИЯ ЦАРСКОЕ СЕЛО",3,bus,0,1,0
1294,orgp,200,"САНКТ-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД"" - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,0,1,0
1699,orgp,191,"РЕКА ОККЕРВИЛЬ - СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",3,bus,0,1,0
5343,orgp,202,Ж.-Д. СТАНЦИЯ РУЧЬИ - ГЛУХАРСКАЯ УЛ.,3,bus,0,1,0
5482,orgp,201,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ",3,bus,0,1,0
1327,orgp,162,"АВТОБУСНАЯ СТАНЦИЯ ""НОВЫЙ ПЕТЕРГОФ"" - СТАНЦИЯ МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",3,bus,0,1,0
1721,orgp,68,ЛЕНИНГРАДСКИЙ ЭЛЕКТРОМЕХАНИЧЕСКИЙ ЗАВОД - ПЛАТФОРМА ДАЧНОЕ,3,bus,0,1,0
1180,orgp,80,"А.С. ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - Ж.-Д. СТАНЦИЯ ПИСКАРЁВКА",3,bus,0,1,0
1504,orgp,46,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - БЕЛООСТРОВСКАЯ УЛ.",3,bus,0,1,0
1547,orgp,189,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ГРИБАКИНЫХ"" - САПЁРНЫЙ, МЕБЕЛЬНЫЙ КОМБИНАТ",3,bus,0,1,0
1600,orgp,128,"АВТОБУСНАЯ СТАНЦИЯ ""НАЛИЧНАЯ УЛ."" - АПТЕКАРСКАЯ НАБ.",3,bus,0,1,0
1621,orgp,81,"А.С. ""СЧАСТЛИВАЯ УЛ."" - ПОС. ТОРИКИ",3,bus,0,1,0
1661,orgp,1Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - МАЛАЯ ИЖОРА",3,bus,0,1,0
1662,orgp,2КР,"Г. КРОНШТАДТ, ЛЕНИНГРАДСКАЯ ПРИСТАНЬ - ФОРТ ""ШАНЦ""",3,bus,0,1,0
1663,orgp,3КР,"Г. КРОНШТАДТ, ЛЕНИНГРАДСКАЯ ПРИСТАНЬ - КВАРТАЛ 19Б",3,bus,0,1,0
1664,orgp,3Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,1,1,0
1669,orgp,10,"А.С. ""КРЕСТОВСКИЙ ОСТРОВ"" - БАЛТИЙСКИЙ ВОКЗАЛ",3,bus,0,1,0
1673,orgp,25,"А.С. ""КРЕСТОВСКИЙ ОСТРОВ"" - БЕЛООСТРОВСКАЯ УЛ.",3,bus,0,1,0
1674,orgp,26,"А.С. ""КИРОВСКИЙ ЗАВОД"" - МОСКОВСКИЙ ВОКЗАЛ",3,bus,0,1,0
1850,orgp,494,"Ж.-Д. СТАНЦИЯ БЕЛООСТРОВ - АЛЕКСАНДРОВСКОЕ ШОССЕ, САДОВОДСТВО ""САДЫ""",3,bus,0,0,0
1851,orgp,497,Ж.-Д. ПЛАТФОРМА ПЕСОЧНАЯ - ПОС. ЧЕРНАЯ РЕЧКА,3,bus,0,0,0
1853,orgp,117,ТРОИЦКОЕ ПОЛЕ - НЕФТЯНАЯ ДОРОГА,3,bus,0,1,0
2093,orgp,4,"АВТОБУСНАЯ СТАНЦИЯ ""РЕКА ОККЕРВИЛЬ"" - УТКИНА ЗАВОДЬ",3,bus,0,1,0
2293,orgp,154А,"СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ""",3,bus,1,1,0
2313,orgp,126,"СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" (КОЛЬЦЕВОЙ)",3,bus,1,1,0
2435,orgp,55,"СТАНЦИЯ МЕТРО ""ПЛОЩАДЬ АЛЕКСАНДРА НЕВСКОГО"" - ЕДИНЫЙ ЦЕНТР ДОКУМЕНТОВ",3,bus,0,1,0
1380,orgp,78,Ж.-Д. СТАНЦИЯ РУЧЬИ - Ж.-Д. СТАНЦИЯ РУЧЬИ,3,bus,1,1,0
1542,orgp,335А,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ.",3,bus,0,1,0
1545,orgp,5,"УЛ. ГРИБАКИНЫХ - СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
1580,orgp,164,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ПОДВОЙСКОГО"" - УЛ. ХИМИКОВ",3,bus,0,1,0
1601,orgp,16,"ЗВЕЗДНАЯ УЛ. - СТАНЦИЯ МЕТРО ""ПАРК ПОБЕДЫ""",3,bus,0,1,0
1666,orgp,4Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - БИЗНЕС-ПАРК ""МАРТЫШКИНО""",3,bus,0,1,0
1695,orgp,67,БАЛТИЙСКИЙ ВОКЗАЛ - ПУТИЛОВСКАЯ НАБ.,3,bus,0,1,0
1722,orgp,382,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - КАЗАНСКОЕ КЛАДБИЩЕ",3,bus,0,1,0
1803,orgp,124,"АВТОБУСНАЯ СТАНЦИЯ ""ХАСАНСКАЯ УЛ."" - СТАНЦИЯ МЕТРО ""ДЕВЯТКИНО""",3,bus,0,1,0
1808,orgp,155,"УЛ. КОСТЮШКО - Ж.-Д. ПЛАТФОРМА ""АЛЕКСАНДРОВСКАЯ""",3,bus,0,1,0
1810,orgp,166,"СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - КАМЫШОВАЯ УЛ.",3,bus,0,1,0
1812,orgp,216,"СТАНЦИЯ МЕТРО ""БЕГОВАЯ"" - Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ.",3,bus,0,1,0
1813,orgp,318,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. СЕРОВО",3,bus,0,1,0
1814,orgp,319,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - САНАТОРИЙ ""СОСНОВАЯ ПОЛЯНА""",3,bus,0,1,0
2152,orgp,134А,"АВТОБУСНАЯ СТАНЦИЯ ""ЛАХТИНСКИЙ РАЗЛИВ"" - АФОНСКАЯ УЛ.",3,bus,0,1,0
9129,orgp,268,"УЛ. КОСТЮШКО - ЖК ""МОСКОВСКИЙ""",3,bus,0,1,0
9251,orgp,830,"САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""ПАРНАС"" - Г. ПРИМОРСК, АВТОСТАНЦИЯ",3,bus,0,1,0
1550,orgp,61,"ЧЕЛЯБИНСКАЯ УЛ. - СТАНЦИЯ МЕТРО ""АКАДЕМИЧЕСКАЯ""",3,bus,0,1,0
1552,orgp,683,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. КЛЯСИНО",3,bus,0,0,0
1671,orgp,18,"УЛ. СТОЙКОСТИ - АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД""",3,bus,0,1,0
1682,orgp,43,ПОРТ - БАЛТИЙСКИЙ ВОКЗАЛ,3,bus,0,1,0
1691,orgp,192,"Г. КОЛПИНО, ВОКЗАЛ - ЗВЕЗДНАЯ УЛ.",3,bus,0,1,0
1711,orgp,368,"Г. КОЛПИНО, КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ - Г. КОЛПИНО, ОБОРОННАЯ УЛ.",3,bus,0,1,0
1717,orgp,377,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ЮЖНОЕ КЛАДБИЩЕ",3,bus,0,1,0
1733,orgp,396,"МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ. - СТАНЦИЯ МЕТРО ""РЫБАЦКОЕ""",3,bus,0,1,0
1741,orgp,173,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. КАМЕНКА",3,bus,0,1,0
1743,orgp,75,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. НОВОСЁЛКИ, КАРЬЕР",3,bus,0,1,0
1745,orgp,349,"Г. ЛОМОНОСОВ, ВОКЗАЛ - БАУШЕВСКАЯ УЛ.",3,bus,0,1,0
1750,orgp,99,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. БУГРЫ",3,bus,0,1,0
1754,orgp,163,"Ж.-Д. СТАНЦИЯ ЛИГОВО - ПОС. СТРЕЛЬНА, ООО ""БСХ БЫТОВЫЕ ПРИБОРЫ""",3,bus,0,1,0
1756,orgp,88,"УЛ. СТОЙКОСТИ - СТ. МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",3,bus,0,1,0
1757,orgp,89,"УЛ. СТОЙКОСТИ - СТ. МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",3,bus,0,1,0
1762,orgp,337А,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ.",3,bus,0,1,0
1766,orgp,110,"ТАНКОВЫЙ ВОЕННЫЙ ГОРОДОК - СТАНЦИЯ МЕТРО ""ОЗЕРКИ""",3,bus,0,1,0
1804,orgp,131,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - МОЛОКОЗАВОД № 4",3,bus,0,1,0
1829,orgp,309,"Ж.-Д. СТАНЦИЯ ГОРСКАЯ - Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ.",3,bus,0,1,0
1830,orgp,312,"Г. СЕСТРОРЕЦК, УЛ. ВОЛОДАРСКОГО - Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. (ТОЛЬКО В ОДНУ СТОРОНУ)",3,bus,0,1,0
1833,orgp,305,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ВЫБОРГСКОЕ ШОССЕ, 764-Й КМ",3,bus,0,1,0
1834,orgp,213,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - 21 КМ",3,bus,0,1,0
1835,orgp,404,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. ПОДГОРНОЕ",3,bus,0,0,0
1836,orgp,408,"ПОС. РЕПИНО, ВОКЗАЛ - ПОСЕЛОК ЛЕНИНСКОЕ",3,bus,0,0,0
1837,orgp,415,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - 53 КМ АВТОДОРОГИ ""ПАРГОЛОВО-ОГОНЬКИ""",3,bus,0,0,0
1838,orgp,415Ш,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ВЫБОРГСКОЕ ШОССЕ,764 КМ",3,bus,0,0,0
1841,orgp,211,"СПб, СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА"" - Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ",3,bus,0,1,0
1842,orgp,321,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. РЕШЕТНИКОВО",3,bus,0,1,0
1844,orgp,410,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. ПЕРВОМАЙСКОЕ",3,bus,0,0,0
1845,orgp,420,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. КРАСНАЯ ДОЛИНА",3,bus,0,0,0
1847,orgp,420Б,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. ПЕСКИ",3,bus,0,0,0
1848,orgp,483,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - САНАТОРИЙ ""СОСНОВЫЙ БОР"" (ЧЕРЕЗ ЗЕЛЕНЫЙ ХОЛМ)",3,bus,0,0,0
1858,orgp,381,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - КРАСНОСЕЛЬСКОЕ ШОССЕ",3,bus,0,1,0
1860,orgp,141,"А.С. ""ЗВЁЗДНАЯ УЛ."" - МОСКОВСКИЙ ВОКЗАЛ",3,bus,0,1,0
2012,orgp,415А,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - 53 КМ АВТОДОРОГИ ""ПАРГОЛОВО-ОГОНЬКИ""",3,bus,0,0,0
2092,orgp,125,"СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" (КОЛЬЦЕВОЙ)",3,bus,1,1,0
2173,orgp,175,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Г. КРОНШТАДТ, ГРАЖДАНСКАЯ УЛ.",3,bus,0,1,0
307,orgp,9,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК № 2 - ПЛ. МУЖЕСТВА",3,bus,0,1,0
2475,orgp,182,АФОНСКАЯ УЛ. - ГЛУХАРСКАЯ УЛ.,3,bus,0,1,0
9109,orgp,315.,"Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. - Ж.-Д. ПЛАТФОРМА ПЕСОЧНАЯ",3,bus,0,1,0
1440,orgp,101,"Г. КРОНШТАДТ, ЛЕНИНГРАДСКАЯ ПРИСТАНЬ - СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ""",3,bus,0,1,0
1480,orgp,83,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - УЛ. ДОБЛЕСТИ",3,bus,0,1,0
1543,orgp,438,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - Ж.-Д. СТАНЦИЯ САБЛИНО",3,bus,0,0,0
1582,orgp,87,"А.С. ""ПР. МАРШАЛА ЖУКОВА"" - СТАНЦИЯ МЕТРО ""ЛЕНИНСКИЙ ПРОСПЕКТ""",3,bus,0,1,0
1675,orgp,28,"АВТОБУСНАЯ СТАНЦИЯ ""БЕЛОРУССКАЯ УЛ."" - СТАНЦИЯ МЕТРО ""ГОРЬКОВСКАЯ""",3,bus,0,1,0
1679,orgp,37,"АВТОБУСНАЯ СТАНЦИЯ ""БЕЛОРУССКАЯ УЛ."" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
1680,orgp,45,"СТАНЦИЯ МЕТРО ""ПИОНЕРСКАЯ"" - СТАНЦИЯ МЕТРО ""ПИОНЕРСКАЯ""",3,bus,1,1,0
1690,orgp,188,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ПОС. ЛЕСНОЕ",3,bus,0,1,0
1697,orgp,96,"СТАНЦИЯ МЕТРО ""КУПЧИНО"" - СТАНЦИЯ МЕТРО ""ОБУХОВО""",3,bus,0,1,0
1700,orgp,273,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Ж.-Д. СТАНЦИЯ КРАСНОЕ СЕЛО",3,bus,0,1,0
1731,orgp,392,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ПОСЁЛОК ТЕЛЬМАНА",3,bus,0,1,0
1732,orgp,394,"ШОССЕ ПОДБЕЛЬСКОГО - ПОС. ШУШАРЫ, МИКРОРАЙОН ""СЛАВЯНКА"", РОСТОВСКАЯ УЛ.",3,bus,0,1,0
1735,orgp,396А,"СТАНЦИЯ МЕТРО ""РЫБАЦКОЕ"" - Г. КОЛПИНО, ЗАВОДСКОЙ ПР.",3,bus,0,1,0
1737,orgp,79,"ГЛУХАРСКАЯ УЛ. - СТАНЦИЯ МЕТРО ""ЧЕРНАЯ РЕЧКА""",3,bus,0,1,0
1760,orgp,545,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Г. КОММУНАР",3,bus,0,0,0
1761,orgp,105,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЕВКА"" - ПЛ. ВОССТАНИЯ",3,bus,0,1,0
1763,orgp,109,"Ж.-Д. СТАНЦИЯ ПЕСОЧНАЯ - СТАНЦИЯ МЕТРО ""ОЗЕРКИ""",3,bus,0,1,0
1800,orgp,112,"СТАНЦИЯ МЕТРО ""УДЕЛЬНАЯ"" - ЖК ""ЮНТОЛОВО""",3,bus,0,1,0
